T,S,D
25-Jul-2016 09:10:00,3.437995,249.468
25-Jul-2016 09:20:00,3.644458,247.5462
25-Jul-2016 09:30:00,4.418247,260.8944
25-Jul-2016 09:40:00,4.105035,258.6605
25-Jul-2016 09:50:00,4.794612,267.3455
25-Jul-2016 10:00:00,5.638856,263.7945
25-Jul-2016 10:10:00,5.197133,257.423
25-Jul-2016 10:20:00,6.484974,260.4649
25-Jul-2016 10:30:00,5.762567,262.1345
25-Jul-2016 10:40:00,5.633985,261.7088
25-Jul-2016 10:50:00,7.177391,268.731
25-Jul-2016 11:00:00,6.861359,276.0193
25-Jul-2016 11:10:00,7.202902,270.659
25-Jul-2016 11:20:00,6.960705,265.6818
25-Jul-2016 11:30:00,7.257216,266.4575
25-Jul-2016 11:40:00,7.430552,272.0941
25-Jul-2016 11:50:00,6.482344,275.6397
25-Jul-2016 12:00:00,6.670503,272.691
25-Jul-2016 12:10:00,6.227049,275.7016
25-Jul-2016 12:20:00,5.165404,284.1151
25-Jul-2016 12:30:00,5.229989,286.5157
25-Jul-2016 12:40:00,5.182578,280.9163
25-Jul-2016 12:50:00,6.100623,280.6296
25-Jul-2016 13:00:00,6.729096,274.7039
25-Jul-2016 13:10:00,6.819567,275.0651
25-Jul-2016 13:20:00,7.304527,273.4131
25-Jul-2016 13:30:00,6.033678,277.2372
25-Jul-2016 13:40:00,6.474166,274.9741
25-Jul-2016 13:50:00,6.899043,277.2941
25-Jul-2016 14:00:00,7.052975,275.7125
25-Jul-2016 14:10:00,6.947852,274.6703
25-Jul-2016 14:20:00,6.300735,274.1056
25-Jul-2016 14:30:00,6.216104,271.8162
25-Jul-2016 14:40:00,5.752794,268.8939
25-Jul-2016 14:50:00,6.495989,271.2167
25-Jul-2016 15:00:00,6.611103,273.6356
25-Jul-2016 15:10:00,7.453461,272.0952
25-Jul-2016 15:20:00,5.419207,279.83
25-Jul-2016 15:30:00,4.72495,283.3629
25-Jul-2016 15:40:00,5.318508,284.9288
25-Jul-2016 15:50:00,5.491545,286.7216
25-Jul-2016 16:00:00,5.325637,286.241
25-Jul-2016 16:10:00,6.186152,286.9801
25-Jul-2016 16:20:00,6.041886,278.0376
25-Jul-2016 16:30:00,6.053745,279.1302
25-Jul-2016 16:40:00,5.958143,282.0647
25-Jul-2016 16:50:00,6.162502,280.1057
25-Jul-2016 17:00:00,6.499456,278.7871
25-Jul-2016 17:10:00,6.203213,278.7241
25-Jul-2016 17:20:00,5.881098,279.8672
25-Jul-2016 17:30:00,5.982979,281.351
25-Jul-2016 17:40:00,5.197107,278.6683
25-Jul-2016 17:50:00,5.448179,274.2893
25-Jul-2016 18:00:00,6.600235,273.6308
25-Jul-2016 18:10:00,6.894493,272.8866
25-Jul-2016 18:20:00,6.825734,271.7321
25-Jul-2016 18:30:00,6.878819,271.288
25-Jul-2016 18:40:00,7.415363,270.287
25-Jul-2016 18:50:00,7.27476,269.2162
25-Jul-2016 19:00:00,6.91709,270.0619
25-Jul-2016 19:10:00,7.000305,269.3037
25-Jul-2016 19:20:00,6.958,271.0147
25-Jul-2016 19:30:00,6.98615,269.0848
25-Jul-2016 19:40:00,7.468246,268.3508
25-Jul-2016 19:50:00,7.920209,266.6553
25-Jul-2016 20:00:00,7.01169,265.1759
25-Jul-2016 20:10:00,6.547029,260.7943
25-Jul-2016 20:20:00,6.537896,260.8124
25-Jul-2016 20:30:00,6.703165,259.4004
25-Jul-2016 20:40:00,6.57174,259.1458
25-Jul-2016 20:50:00,6.371525,257.9633
25-Jul-2016 21:00:00,6.145511,258.8415
25-Jul-2016 21:10:00,6.903505,259.153
25-Jul-2016 21:20:00,6.819354,267.054
25-Jul-2016 21:30:00,6.454224,268.6674
25-Jul-2016 21:40:00,6.132568,265.4461
25-Jul-2016 21:50:00,6.420508,267.0285
25-Jul-2016 22:00:00,5.635869,270.0894
25-Jul-2016 22:10:00,5.48694,267.8242
25-Jul-2016 22:20:00,5.770957,264.8159
25-Jul-2016 22:30:00,5.346195,264.0875
25-Jul-2016 22:40:00,5.795136,262.7866
25-Jul-2016 22:50:00,5.416572,262.9737
25-Jul-2016 23:00:00,3.95402,255.2725
25-Jul-2016 23:10:00,3.676432,253.8632
25-Jul-2016 23:20:00,3.340132,247.5715
25-Jul-2016 23:30:00,4.632412,256.5769
25-Jul-2016 23:40:00,5.068407,257.3902
25-Jul-2016 23:50:00,4.505208,253.9717
26-Jul-2016 00:00:00,4.426807,252.0777
26-Jul-2016 00:10:00,4.251951,246.9925
26-Jul-2016 00:20:00,4.262179,248.2127
26-Jul-2016 00:30:00,4.419137,251.3778
26-Jul-2016 00:40:00,4.625781,252.5187
26-Jul-2016 00:50:00,5.249104,259.4151
26-Jul-2016 01:00:00,5.703708,257.331
26-Jul-2016 01:10:00,6.84908,257.7225
26-Jul-2016 01:20:00,7.011717,261.9604
26-Jul-2016 01:30:00,6.803979,260.9061
26-Jul-2016 01:40:00,6.668926,259.6775
26-Jul-2016 01:50:00,6.551208,262.5896
26-Jul-2016 02:00:00,6.625553,260.1289
26-Jul-2016 02:10:00,6.594978,262.0515
26-Jul-2016 02:20:00,6.065265,264.2498
26-Jul-2016 02:30:00,5.179212,268.71
26-Jul-2016 02:40:00,5.279954,270.8437
26-Jul-2016 02:50:00,5.730472,271.1777
26-Jul-2016 03:00:00,5.077912,269.832
26-Jul-2016 03:10:00,4.989916,260.8496
26-Jul-2016 03:20:00,4.985307,260.5751
26-Jul-2016 03:30:00,5.898488,267.2961
26-Jul-2016 03:40:00,6.445204,271.9814
26-Jul-2016 03:50:00,6.510892,272.3011
26-Jul-2016 04:00:00,6.150031,269.7325
26-Jul-2016 04:10:00,6.54423,267.9561
26-Jul-2016 04:20:00,6.538544,267.1328
26-Jul-2016 04:30:00,7.670529,265.6102
26-Jul-2016 04:40:00,6.369468,264.9465
26-Jul-2016 04:50:00,6.076909,260.9095
26-Jul-2016 05:00:00,6.823387,263.4583
26-Jul-2016 05:10:00,6.84611,267.39
26-Jul-2016 05:20:00,6.308068,268.8834
26-Jul-2016 05:30:00,5.757232,270.9248
26-Jul-2016 05:40:00,5.36725,271.4038
26-Jul-2016 05:50:00,5.431544,273.7768
26-Jul-2016 06:00:00,5.664187,268.0182
26-Jul-2016 06:10:00,5.949041,267.1604
26-Jul-2016 06:20:00,6.017553,265.4911
26-Jul-2016 06:30:00,7.133979,264.8448
26-Jul-2016 06:40:00,7.175735,265.3345
26-Jul-2016 06:50:00,6.752901,264.2758
26-Jul-2016 07:00:00,6.460109,261.7659
26-Jul-2016 07:10:00,6.384521,265.8132
26-Jul-2016 07:20:00,6.37937,269.0154
26-Jul-2016 07:30:00,6.306397,266.6735
26-Jul-2016 07:40:00,6.397673,264.8077
26-Jul-2016 07:50:00,6.674672,266.5305
26-Jul-2016 08:00:00,6.275027,265.0429
26-Jul-2016 08:10:00,6.291409,265.3538
26-Jul-2016 08:20:00,6.071336,262.0889
26-Jul-2016 08:30:00,5.43926,265.0386
26-Jul-2016 08:40:00,6.863726,265.1092
26-Jul-2016 08:50:00,6.438113,265.1646
26-Jul-2016 09:00:00,5.214187,251.7346
26-Jul-2016 09:10:00,5.128304,245.1738
26-Jul-2016 09:20:00,5.965014,260.104
26-Jul-2016 09:30:00,6.69897,260.3808
26-Jul-2016 09:40:00,7.290858,261.424
26-Jul-2016 09:50:00,6.156403,257.0375
26-Jul-2016 10:00:00,6.094964,256.6635
26-Jul-2016 10:10:00,5.312329,246.9649
26-Jul-2016 10:20:00,6.753464,240.3975
26-Jul-2016 10:30:00,5.441295,247.4113
26-Jul-2016 10:40:00,5.062994,247.9346
26-Jul-2016 10:50:00,5.394474,258.0158
26-Jul-2016 11:00:00,4.805459,257.5874
26-Jul-2016 11:10:00,6.155363,260.3246
26-Jul-2016 11:20:00,6.700009,259.7379
26-Jul-2016 11:30:00,6.15702,259.0358
26-Jul-2016 11:40:00,4.849864,258.3879
26-Jul-2016 11:50:00,4.2362,253.4893
26-Jul-2016 12:00:00,6.379174,259.3274
26-Jul-2016 12:10:00,5.665329,255.598
26-Jul-2016 12:20:00,5.055089,245.3337
26-Jul-2016 12:30:00,6.666638,257.1088
26-Jul-2016 12:40:00,7.951311,259.601
26-Jul-2016 12:50:00,5.054112,251.4427
26-Jul-2016 13:00:00,4.46461,247.8044
26-Jul-2016 13:10:00,5.140006,256.9469
26-Jul-2016 13:20:00,5.452529,261.4738
26-Jul-2016 13:30:00,6.009081,261.8434
26-Jul-2016 13:40:00,4.285191,249.563
26-Jul-2016 13:50:00,4.773051,243.0161
26-Jul-2016 14:00:00,4.464307,246.3248
26-Jul-2016 14:10:00,4.148794,245.1895
26-Jul-2016 14:20:00,3.910124,252.0688
26-Jul-2016 14:30:00,3.644814,250.8307
26-Jul-2016 14:40:00,3.943132,245.1451
26-Jul-2016 14:50:00,3.368271,253.1364
26-Jul-2016 15:00:00,3.283793,250.281
26-Jul-2016 15:10:00,3.487684,251.3924
26-Jul-2016 15:20:00,2.459303,248.5236
26-Jul-2016 15:30:00,2.609004,248.6339
26-Jul-2016 15:40:00,3.826939,247.1661
26-Jul-2016 15:50:00,5.02467,256.3831
26-Jul-2016 16:00:00,6.119676,260.2414
26-Jul-2016 16:10:00,5.503316,260.1834
26-Jul-2016 16:20:00,5.864109,266.9596
26-Jul-2016 16:30:00,5.186225,260.1658
26-Jul-2016 16:40:00,3.88507,248.7563
26-Jul-2016 16:50:00,4.857504,241.9006
26-Jul-2016 17:00:00,4.828351,251.2953
26-Jul-2016 17:10:00,4.13612,246.5553
26-Jul-2016 17:20:00,4.313851,255.5831
26-Jul-2016 17:30:00,4.450769,250.524
26-Jul-2016 17:40:00,5.227639,243.0482
26-Jul-2016 17:50:00,5.407564,240.3799
26-Jul-2016 18:00:00,4.969266,242.0026
26-Jul-2016 18:10:00,5.285941,236.7965
26-Jul-2016 18:20:00,4.690409,243.5636
26-Jul-2016 18:30:00,4.251198,247.1183
26-Jul-2016 18:40:00,4.540924,249.22
26-Jul-2016 18:50:00,4.343184,255.0895
26-Jul-2016 19:00:00,5.317183,256.1783
26-Jul-2016 19:10:00,4.816648,257.5712
26-Jul-2016 19:20:00,5.262664,263.5316
26-Jul-2016 19:30:00,4.547935,268.1132
26-Jul-2016 19:40:00,4.326645,263.6157
26-Jul-2016 19:50:00,4.281264,261.6861
26-Jul-2016 20:00:00,3.581086,262.5996
26-Jul-2016 20:10:00,3.445107,262.8426
26-Jul-2016 20:20:00,2.351362,254.6308
26-Jul-2016 20:30:00,2.577121,257.5956
26-Jul-2016 20:40:00,2.101592,255.3137
26-Jul-2016 20:50:00,2.365731,234.4418
26-Jul-2016 21:00:00,2.503302,226.1617
26-Jul-2016 21:10:00,2.548756,228.4166
26-Jul-2016 21:20:00,2.119853,234.0828
26-Jul-2016 21:30:00,3.876825,253.2652
26-Jul-2016 21:40:00,5.414278,264.0399
26-Jul-2016 21:50:00,3.30032,258.9568
26-Jul-2016 22:00:00,2.923253,256.119
26-Jul-2016 22:10:00,2.496222,253.6855
26-Jul-2016 22:20:00,3.166258,235.6638
26-Jul-2016 22:30:00,2.810454,226.4346
26-Jul-2016 22:40:00,3.352638,232.6528
26-Jul-2016 22:50:00,2.841917,237.0227
26-Jul-2016 23:00:00,2.832616,236.7224
26-Jul-2016 23:10:00,2.456783,238.3098
26-Jul-2016 23:20:00,3.073976,235.2582
26-Jul-2016 23:30:00,3.519041,230.8246
26-Jul-2016 23:40:00,3.640998,229.6278
26-Jul-2016 23:50:00,3.2954,227.3868
27-Jul-2016 00:00:00,2.412879,216.5014
27-Jul-2016 00:10:00,3.33828,225.1798
27-Jul-2016 00:20:00,3.898816,222.5244
27-Jul-2016 00:30:00,3.33182,209.7792
27-Jul-2016 00:40:00,3.276633,208.272
27-Jul-2016 00:50:00,2.703588,215.1248
27-Jul-2016 01:00:00,2.864592,217.1714
27-Jul-2016 01:10:00,2.971169,219.9151
27-Jul-2016 01:20:00,3.451706,220.6502
27-Jul-2016 01:30:00,4.151898,227.2342
27-Jul-2016 01:40:00,3.498766,232.7585
27-Jul-2016 01:50:00,4.095744,234.4513
27-Jul-2016 02:00:00,3.340329,237.096
27-Jul-2016 02:10:00,3.666512,235.5409
27-Jul-2016 02:20:00,3.489541,225.6143
27-Jul-2016 02:30:00,3.438805,233.9354
27-Jul-2016 02:40:00,4.614882,229.5624
27-Jul-2016 02:50:00,4.683748,230.1332
27-Jul-2016 03:00:00,4.2344,226.2678
27-Jul-2016 03:10:00,4.849921,230.2545
27-Jul-2016 03:20:00,4.978351,237.3298
27-Jul-2016 03:30:00,5.002656,233.0074
27-Jul-2016 03:40:00,4.768571,238.7901
27-Jul-2016 03:50:00,5.168795,238.5791
27-Jul-2016 04:00:00,4.870675,237.4294
27-Jul-2016 04:10:00,4.57444,242.683
27-Jul-2016 04:20:00,3.966927,245.9544
27-Jul-2016 04:30:00,5.765511,236.1902
27-Jul-2016 04:40:00,5.443506,234.9035
27-Jul-2016 04:50:00,5.147892,235.8181
27-Jul-2016 05:00:00,4.824166,241.4029
27-Jul-2016 05:10:00,5.139559,234.5486
27-Jul-2016 05:20:00,5.203165,230.9973
27-Jul-2016 05:30:00,5.224422,228.703
27-Jul-2016 05:40:00,5.811852,232.568
27-Jul-2016 05:50:00,6.624102,237.3202
27-Jul-2016 06:00:00,6.408518,235.0921
27-Jul-2016 06:10:00,6.494531,233.1687
27-Jul-2016 06:20:00,6.808275,235.5097
27-Jul-2016 06:30:00,6.602823,235.3434
27-Jul-2016 06:40:00,6.437234,234.5061
27-Jul-2016 06:50:00,4.803367,220.2825
27-Jul-2016 07:00:00,4.389013,215.4347
27-Jul-2016 07:10:00,4.864101,216.175
27-Jul-2016 07:20:00,5.272618,215.9121
27-Jul-2016 07:30:00,5.129799,217.0743
27-Jul-2016 07:40:00,5.371466,217.0192
27-Jul-2016 07:50:00,6.044649,212.8207
27-Jul-2016 08:00:00,6.234095,209.3248
27-Jul-2016 08:10:00,5.999162,210.0294
27-Jul-2016 08:20:00,6.19188,207.8197
27-Jul-2016 08:30:00,6.019463,212.2222
27-Jul-2016 08:40:00,5.920864,214.941
27-Jul-2016 08:50:00,5.676571,213.883
27-Jul-2016 09:00:00,5.760573,213.8331
27-Jul-2016 09:10:00,6.164171,214.0985
27-Jul-2016 09:20:00,6.399224,211.4492
27-Jul-2016 09:30:00,6.556004,212.9327
27-Jul-2016 09:40:00,6.40005,213.1266
27-Jul-2016 09:50:00,5.682073,212.2817
27-Jul-2016 10:00:00,5.672023,217.4358
27-Jul-2016 10:10:00,6.186948,216.1617
27-Jul-2016 10:20:00,5.585713,223.0939
27-Jul-2016 10:30:00,6.013381,225.1793
27-Jul-2016 10:40:00,4.675656,220.3846
27-Jul-2016 10:50:00,4.399417,225.7175
27-Jul-2016 11:00:00,3.633143,254.3474
27-Jul-2016 11:10:00,5.411309,263.9306
27-Jul-2016 11:20:00,5.748738,264.1104
27-Jul-2016 11:30:00,5.827394,271.0681
27-Jul-2016 11:40:00,5.500827,282.7262
27-Jul-2016 11:50:00,5.847012,285.1537
27-Jul-2016 12:00:00,5.187339,287.0173
27-Jul-2016 12:10:00,4.597354,292.9015
27-Jul-2016 12:20:00,4.594108,288.256
27-Jul-2016 12:30:00,4.60593,290.7139
27-Jul-2016 12:40:00,5.092849,283.5433
27-Jul-2016 12:50:00,5.479309,281.406
27-Jul-2016 13:00:00,7.115759,274.3951
27-Jul-2016 13:10:00,6.581899,275.2008
27-Jul-2016 13:20:00,5.957473,286.8954
27-Jul-2016 13:30:00,5.224463,287.7129
27-Jul-2016 13:40:00,5.420322,289.4613
27-Jul-2016 13:50:00,5.633021,285.5434
27-Jul-2016 14:00:00,5.559102,290.4437
27-Jul-2016 14:10:00,4.873091,287.9446
27-Jul-2016 14:20:00,5.108043,286.6767
27-Jul-2016 14:30:00,0,280.738
27-Jul-2016 14:40:00,0,274.0735
27-Jul-2016 14:50:00,7.522981,268.1254
27-Jul-2016 15:00:00,7.793534,271.1581
27-Jul-2016 15:10:00,8.274944,271.339
27-Jul-2016 15:20:00,8.014733,271.8302
27-Jul-2016 15:30:00,8.306031,270.6478
27-Jul-2016 15:40:00,9.115843,275.2352
27-Jul-2016 15:50:00,7.959587,279.9023
27-Jul-2016 16:00:00,6.996493,284.2751
27-Jul-2016 16:10:00,6.734802,286.7831
27-Jul-2016 16:20:00,6.936722,287.055
27-Jul-2016 16:30:00,7.109282,282.0443
27-Jul-2016 16:40:00,7.665357,279.3799
27-Jul-2016 16:50:00,7.721449,277.9174
27-Jul-2016 17:00:00,8.609033,276.62
27-Jul-2016 17:10:00,8.341557,274.0222
27-Jul-2016 17:20:00,9.090607,273.6653
27-Jul-2016 17:30:00,8.559791,273.3536
27-Jul-2016 17:40:00,8.813132,273.8832
27-Jul-2016 17:50:00,8.107407,277.0678
27-Jul-2016 18:00:00,7.640404,278.1323
27-Jul-2016 18:10:00,7.992197,275.0447
27-Jul-2016 18:20:00,7.919587,276.2139
27-Jul-2016 18:30:00,7.607695,277.4539
27-Jul-2016 18:40:00,7.948861,274.7629
27-Jul-2016 18:50:00,7.461535,274.8181
27-Jul-2016 19:00:00,7.460753,277.2582
27-Jul-2016 19:10:00,7.65255,275.3212
27-Jul-2016 19:20:00,7.626745,275.3621
27-Jul-2016 19:30:00,7.746475,273.9175
27-Jul-2016 19:40:00,7.885797,272.5307
27-Jul-2016 19:50:00,7.822706,273.9884
27-Jul-2016 20:00:00,7.94992,280.421
27-Jul-2016 20:10:00,7.983797,275.504
27-Jul-2016 20:20:00,7.148268,275.6385
27-Jul-2016 20:30:00,6.964922,274.5883
27-Jul-2016 20:40:00,7.5841,275.7962
27-Jul-2016 20:50:00,7.219794,275.8199
27-Jul-2016 21:00:00,7.062829,276.3776
27-Jul-2016 21:10:00,6.435626,276.9528
27-Jul-2016 21:20:00,6.333391,275.8141
27-Jul-2016 21:30:00,6.609101,276.9811
27-Jul-2016 21:40:00,6.162132,276.3642
27-Jul-2016 21:50:00,6.101578,273.5309
27-Jul-2016 22:00:00,6.000363,271.3686
27-Jul-2016 22:10:00,6.299762,266.5823
27-Jul-2016 22:20:00,6.653509,268.2325
27-Jul-2016 22:30:00,7.052171,263.4654
27-Jul-2016 22:40:00,7.227013,265.9678
27-Jul-2016 22:50:00,6.91844,261.7942
27-Jul-2016 23:00:00,7.222581,267.214
27-Jul-2016 23:10:00,6.660818,268.6951
27-Jul-2016 23:20:00,5.858263,264.6701
27-Jul-2016 23:30:00,5.723787,261.8758
27-Jul-2016 23:40:00,6.265973,262.8605
27-Jul-2016 23:50:00,5.759858,262.0559
28-Jul-2016 00:00:00,6.069929,262.6332
28-Jul-2016 00:10:00,5.868687,265.2298
28-Jul-2016 00:20:00,6.630933,266.2521
28-Jul-2016 00:30:00,6.423861,274.2807
28-Jul-2016 00:40:00,7.241356,276.0529
28-Jul-2016 00:50:00,5.776224,272.2563
28-Jul-2016 01:00:00,6.781891,274.9977
28-Jul-2016 01:10:00,7.742362,275.5617
28-Jul-2016 01:20:00,7.359472,274.9665
28-Jul-2016 01:30:00,7.314637,275.5759
28-Jul-2016 01:40:00,7.188102,275.3081
28-Jul-2016 01:50:00,7.09842,273.1453
28-Jul-2016 02:00:00,7.797821,271.5925
28-Jul-2016 02:10:00,8.145137,273.8774
28-Jul-2016 02:20:00,6.716168,275.0695
28-Jul-2016 02:30:00,5.58972,285.2102
28-Jul-2016 02:40:00,5.926193,285.552
28-Jul-2016 02:50:00,5.470161,285.2268
28-Jul-2016 03:00:00,4.728119,283.4308
28-Jul-2016 03:10:00,5.506418,281.8999
28-Jul-2016 03:20:00,5.085575,280.8549
28-Jul-2016 03:30:00,5.578975,277.224
28-Jul-2016 03:40:00,5.203314,286.404
28-Jul-2016 03:50:00,5.08773,288.3474
28-Jul-2016 04:00:00,4.977271,289.0017
28-Jul-2016 04:10:00,5.415206,291.144
28-Jul-2016 04:20:00,4.969059,283.3035
28-Jul-2016 04:30:00,5.213467,277.0583
28-Jul-2016 04:40:00,5.738233,277.5402
28-Jul-2016 04:50:00,4.476042,279.6451
28-Jul-2016 05:00:00,4.915802,280.5799
28-Jul-2016 05:10:00,4.467679,284.3078
28-Jul-2016 05:20:00,5.013073,277.0897
28-Jul-2016 05:30:00,3.983299,279.8661
28-Jul-2016 05:40:00,4.915433,274.6471
28-Jul-2016 05:50:00,4.990754,270.9105
28-Jul-2016 06:00:00,5.108665,270.5153
28-Jul-2016 06:10:00,4.589784,270.559
28-Jul-2016 06:20:00,4.213555,271.997
28-Jul-2016 06:30:00,4.266913,277.5764
28-Jul-2016 06:40:00,4.255962,278.0136
28-Jul-2016 06:50:00,3.971756,282.5423
28-Jul-2016 07:00:00,3.810801,276.2665
28-Jul-2016 07:10:00,3.857158,268.5198
28-Jul-2016 07:20:00,4.229488,273.7141
28-Jul-2016 07:30:00,4.030697,270.8475
28-Jul-2016 07:40:00,3.766787,273.7899
28-Jul-2016 07:50:00,3.800401,269.1961
28-Jul-2016 08:00:00,4.344056,268.8199
28-Jul-2016 08:10:00,4.429657,266.4303
28-Jul-2016 08:20:00,3.965352,262.1797
28-Jul-2016 08:30:00,4.031883,261.3811
28-Jul-2016 08:40:00,4.258601,264.2778
28-Jul-2016 08:50:00,3.96457,265.6252
28-Jul-2016 09:00:00,4.813089,264.7101
28-Jul-2016 09:10:00,4.705013,258.8771
28-Jul-2016 09:20:00,3.883967,259.9543
28-Jul-2016 09:30:00,4.705736,268.8647
28-Jul-2016 09:40:00,4.414327,264.1363
28-Jul-2016 09:50:00,4.383203,257.4349
28-Jul-2016 10:00:00,3.361202,249.8274
28-Jul-2016 10:10:00,3.190733,250.1181
28-Jul-2016 10:20:00,3.724746,242.9883
28-Jul-2016 10:30:00,4.319898,243.7318
28-Jul-2016 10:40:00,5.478358,236.9132
28-Jul-2016 10:50:00,4.354832,242.4456
28-Jul-2016 11:00:00,5.198227,256.5159
28-Jul-2016 11:10:00,5.3989,260.4665
28-Jul-2016 11:20:00,3.989017,247.5385
28-Jul-2016 11:30:00,4.49536,239.9376
28-Jul-2016 11:40:00,4.853096,242.8388
28-Jul-2016 11:50:00,4.88613,242.2597
28-Jul-2016 12:00:00,6.651751,263.4561
28-Jul-2016 12:10:00,4.155442,251.9218
28-Jul-2016 12:20:00,4.771013,259.3402
28-Jul-2016 12:30:00,5.730977,255.8577
28-Jul-2016 12:40:00,5.149809,244.6663
28-Jul-2016 12:50:00,4.46495,251.4358
28-Jul-2016 13:00:00,6.115978,255.6183
28-Jul-2016 13:10:00,5.749876,256.4207
28-Jul-2016 13:20:00,6.038935,256.6182
28-Jul-2016 13:30:00,6.524612,257.0455
28-Jul-2016 13:40:00,6.37169,258.3437
28-Jul-2016 13:50:00,4.900061,252.6935
28-Jul-2016 14:00:00,4.897705,255.8126
28-Jul-2016 14:10:00,6.664507,264.4656
28-Jul-2016 14:20:00,5.701048,259.8815
28-Jul-2016 14:30:00,6.004458,267.8594
28-Jul-2016 14:40:00,5.42874,268.0004
28-Jul-2016 14:50:00,5.893785,266.7162
28-Jul-2016 15:00:00,6.015688,267.0188
28-Jul-2016 15:10:00,5.791593,260.6683
28-Jul-2016 15:20:00,5.164391,272.1671
28-Jul-2016 15:30:00,5.619363,275.7539
28-Jul-2016 15:40:00,5.787064,277.5159
28-Jul-2016 15:50:00,5.468174,271.1725
28-Jul-2016 16:00:00,5.885717,262.9374
28-Jul-2016 16:10:00,6.178057,263.5822
28-Jul-2016 16:20:00,5.691211,261.3167
28-Jul-2016 16:30:00,6.736037,275.258
28-Jul-2016 16:40:00,6.288858,275.3783
28-Jul-2016 16:50:00,5.831,276.6599
28-Jul-2016 17:00:00,5.374166,276.6712
28-Jul-2016 17:10:00,5.237721,274.7555
28-Jul-2016 17:20:00,4.727358,267.9881
28-Jul-2016 17:30:00,5.301336,268.4286
28-Jul-2016 17:40:00,4.935764,266.1296
28-Jul-2016 17:50:00,4.437862,263.0466
28-Jul-2016 18:00:00,4.474884,265.0673
28-Jul-2016 18:10:00,4.276599,261.9749
28-Jul-2016 18:20:00,5.177485,265.4998
28-Jul-2016 18:30:00,5.295747,260.9914
28-Jul-2016 18:40:00,5.248922,257.9749
28-Jul-2016 18:50:00,5.805359,261.7101
28-Jul-2016 19:00:00,5.147931,260.0487
28-Jul-2016 19:10:00,5.393504,264.0807
28-Jul-2016 19:20:00,5.775741,261.1702
28-Jul-2016 19:30:00,6.370761,265.5329
28-Jul-2016 19:40:00,5.871064,265.2302
28-Jul-2016 19:50:00,5.274165,264.9678
28-Jul-2016 20:00:00,4.856323,262.2367
28-Jul-2016 20:10:00,5.09569,261.3204
28-Jul-2016 20:20:00,3.820322,257.0991
28-Jul-2016 20:30:00,3.873136,250.8806
28-Jul-2016 20:40:00,4.202343,249.8979
28-Jul-2016 20:50:00,4.530022,253.8723
28-Jul-2016 21:00:00,4.820557,254.5855
28-Jul-2016 21:10:00,4.027063,250.505
28-Jul-2016 21:20:00,3.60924,250.1672
28-Jul-2016 21:30:00,4.640902,238.4713
28-Jul-2016 21:40:00,4.433448,241.6118
28-Jul-2016 21:50:00,4.264727,254.8397
28-Jul-2016 22:00:00,3.779868,247.6034
28-Jul-2016 22:10:00,5.053159,255.7084
28-Jul-2016 22:20:00,6.156403,261.1238
28-Jul-2016 22:30:00,7.533206,261.4065
28-Jul-2016 22:40:00,7.239452,260.82
28-Jul-2016 22:50:00,5.37896,258.5259
28-Jul-2016 23:00:00,3.993323,255.1432
28-Jul-2016 23:10:00,3.925907,256.8083
28-Jul-2016 23:20:00,5.03871,261.3318
28-Jul-2016 23:30:00,4.904794,259.3216
28-Jul-2016 23:40:00,4.354482,258.8488
28-Jul-2016 23:50:00,4.259216,259.0058
29-Jul-2016 00:00:00,4.561088,259.7616
29-Jul-2016 00:10:00,5.593039,272.446
29-Jul-2016 00:20:00,5.894678,271.8759
29-Jul-2016 00:30:00,5.053813,272.9694
29-Jul-2016 00:40:00,4.858392,274.4121
29-Jul-2016 00:50:00,5.123087,281.609
29-Jul-2016 01:00:00,5.398282,289.0395
29-Jul-2016 01:10:00,4.966547,302.6486
29-Jul-2016 01:20:00,4.531161,294.7417
29-Jul-2016 01:30:00,3.89506,294.3398
29-Jul-2016 01:40:00,4.345966,287.3833
29-Jul-2016 01:50:00,5.054914,308.0862
29-Jul-2016 02:00:00,4.170068,322.1846
29-Jul-2016 02:10:00,5.328426,320.8985
29-Jul-2016 02:20:00,5.537687,320.373
29-Jul-2016 02:30:00,5.019215,317.9956
29-Jul-2016 02:40:00,4.879683,310.8159
29-Jul-2016 02:50:00,5.158298,311.0484
29-Jul-2016 03:00:00,5.138407,306.7348
29-Jul-2016 03:10:00,4.914615,303.6195
29-Jul-2016 03:20:00,4.475292,301.0273
29-Jul-2016 03:30:00,4.71921,302.4156
29-Jul-2016 03:40:00,4.745706,295.9475
29-Jul-2016 03:50:00,4.267769,291.1846
29-Jul-2016 04:00:00,4.185704,291.9869
29-Jul-2016 04:10:00,4.772806,290.8031
29-Jul-2016 04:20:00,5.074015,283.7925
29-Jul-2016 04:30:00,5.11469,281.0642
29-Jul-2016 04:40:00,5.64376,281.3315
29-Jul-2016 04:50:00,4.904874,282.6209
29-Jul-2016 05:00:00,4.95651,282.698
29-Jul-2016 05:10:00,5.734607,283.9981
29-Jul-2016 05:20:00,6.236931,290.9825
29-Jul-2016 05:30:00,5.973256,284.1459
29-Jul-2016 05:40:00,6.522802,276.3512
29-Jul-2016 05:50:00,6.120708,273.7967
29-Jul-2016 06:00:00,5.543143,272.2989
29-Jul-2016 06:10:00,5.821045,276.5295
29-Jul-2016 06:20:00,5.681568,273.4884
29-Jul-2016 06:30:00,6.055751,272.8122
29-Jul-2016 06:40:00,6.326151,275.9424
